filename,nrow,ncol,nnz,sparsity,degree,std_node_degree,N,cusparse,SEQREDUCE_ROWBALANCE,SR_RB_speed,PARREDUCE_ROWBALANCE,PR_RB_speed,SEQREDUCE_NNZBALANCE,SR_NB_speed,PARREDUCE_NNZBALANCE,PR_NB_speed,ROWCACHING_ROWBALANCE,RC_RB_speed,ROWCACHING_NNZBALANCE,RC_NB_speed,THE_BEST_ALG_INDEX,THE_BEST_ALG_NAME,THE_BEST_ALG_TIME,THE_BEST_ALG_SPEED
dw256B.mtx,512,512,2500,0.00953674,4.88281,0.730166,128,0.0156384,0.0044288,3.53107,0.008672,1.80332,0.012064,1.29629,0.0086656,1.80465,0.0049056,3.18787,0.0113504,1.37778,1,SEQREDUCE_ROWBALANCE,0.0044288,3.53107
ut2010.mtx,115406,115406,572066,4.29526e-05,4.95699,3.82187,128,0.168179,0.212877,0.790031,1.72977,0.0972264,2.5467,0.0660381,0.945517,0.17787,0.215994,0.77863,0.18537,0.907264,0,CuSparse,0.168179,1
Tina_DisCal.mtx,11,11,41,0.338843,3.72727,1.35452,128,0.01272,0.0038592,3.29602,0.0036672,3.46859,0.003984,3.19277,0.0047776,2.66242,0.004224,3.01136,0.0083584,1.52182,2,PARREDUCE_ROWBALANCE,0.0036672,3.46859
ch7-9-b4.mtx,317520,105840,1587600,4.72411e-05,5,0,128,0.380589,0.567805,0.670281,4.79335,0.0793994,7.18584,0.0529637,2.59859,0.14646,0.566864,0.671393,0.447277,0.850902,0,CuSparse,0.380589,1
p0291.mtx,252,543,2283,0.0166842,9.05952,11.4393,128,0.016416,0.0063232,2.59615,0.0064736,2.53584,0.0084928,1.93293,0.0077568,2.11634,0.006448,2.54591,0.0136352,1.20394,1,SEQREDUCE_ROWBALANCE,0.0063232,2.59615
bcsstk11.mtx,1473,1473,34241,0.0157812,23.2458,6.73607,128,0.0177248,0.0085888,2.06371,0.024368,0.72738,0.0667872,0.265392,0.0309408,0.572862,0.0077888,2.27568,0.0128896,1.37512,5,ROWCACHING_ROWBALANCE,0.0077888,2.27568
opt1.mtx,15449,15449,1930655,0.00808917,124.97,42.4964,128,0.214906,0.226413,0.949176,0.598627,0.358997,1.27985,0.167914,1.27807,0.168148,0.129837,1.6552,0.252992,0.849456,5,ROWCACHING_ROWBALANCE,0.129837,1.6552
can_24.mtx,24,24,160,0.277778,6.66667,1.79505,128,0.012864,0.0037952,3.38954,0.003792,3.39241,0.0042016,3.06169,0.0051072,2.5188,0.0041216,3.12112,0.008112,1.5858,2,PARREDUCE_ROWBALANCE,0.003792,3.39241
Chevron4.mtx,711450,711450,6376412,1.25976e-05,8.96256,7559.68,128,1.79421,318.323,0.00563644,60.5577,0.0296281,43.9417,0.0408316,32.5529,0.0551168,248.228,0.00722809,2.41823,0.741951,0,CuSparse,1.79421,1
dwt_198.mtx,198,198,1392,0.0355066,7.0303,2.13889,128,0.0149184,0.0041632,3.5834,0.0056576,2.63688,0.006912,2.15833,0.0076288,1.95554,0.00456,3.27158,0.0103968,1.4349,1,SEQREDUCE_ROWBALANCE,0.0041632,3.5834
n3c4-b4.mtx,6,15,30,0.333333,5,0,128,0.0128,0.0037472,3.41588,0.0037056,3.45423,0.0037472,3.41588,0.0046464,2.75482,0.0041856,3.0581,0.0096416,1.32758,2,PARREDUCE_ROWBALANCE,0.0037056,3.45423
c-27.mtx,4563,4563,31375,0.00150689,6.87596,10.6723,128,0.020784,0.0257408,0.807434,0.054192,0.383525,0.105222,0.197524,0.0386048,0.538379,0.0331392,0.627173,0.0176768,1.17578,6,ROWCACHING_NNZBALANCE,0.0176768,1.17578
TSOPF_FS_b300_c2.mtx,56814,56814,8767466,0.00271621,154.319,962.895,128,0.987898,3.13265,0.315356,3.00702,0.32853,6.30232,0.156751,9.46714,0.10435,2.76517,0.357265,1.28797,0.76702,0,CuSparse,0.987898,1
lp_degen2.mtx,444,757,4201,0.012499,9.46171,11.5109,128,0.0178176,0.0078688,2.26433,0.0090048,1.97868,0.0133216,1.3375,0.0095456,1.86658,0.0087808,2.02915,0.014944,1.19229,1,SEQREDUCE_ROWBALANCE,0.0078688,2.26433
oscil_dcop_11.mtx,430,430,1544,0.00835046,3.5907,1.44831,128,0.0168928,0.004608,3.66597,0.0079328,2.12949,0.0098752,1.71063,0.0085984,1.96464,0.0045888,3.68131,0.0143072,1.18072,5,ROWCACHING_ROWBALANCE,0.0045888,3.68131
kineticBatchReactor_1.mtx,2052,2052,20600,0.00489229,10.039,20.723,128,0.0189568,0.0278528,0.680607,0.0282112,0.67196,0.057856,0.327655,0.0241024,0.786511,0.0320448,0.591572,0.0159008,1.19219,6,ROWCACHING_NNZBALANCE,0.0159008,1.19219
Ill_Stokes.mtx,20896,20896,191368,0.000438271,9.15812,1.64449,128,0.0444288,0.0386208,1.15039,0.229878,0.193271,0.576166,0.0771111,0.209994,0.211572,0.041952,1.05904,0.03312,1.34145,6,ROWCACHING_NNZBALANCE,0.03312,1.34145
GL7d19.mtx,1911130,1955309,37322725,9.98775e-06,19.5291,2.85665,128,13.9754,12.9288,1.08095,39.3523,0.355135,109.278,0.127888,45.053,0.310198,12.2144,1.14417,14.2454,0.981041,5,ROWCACHING_ROWBALANCE,12.2144,1.14417
GD99_c.mtx,105,105,149,0.0135147,1.41905,1.33653,128,0.017184,0.0037632,4.56633,0.0042016,4.08987,0.0046912,3.66303,0.0061856,2.77807,0.0041152,4.17574,0.0134432,1.27827,1,SEQREDUCE_ROWBALANCE,0.0037632,4.56633
oscil_dcop_04.mtx,430,430,1544,0.00835046,3.5907,1.44831,128,0.0169792,0.0045024,3.77114,0.008016,2.11816,0.009872,1.71994,0.0087264,1.94573,0.0047648,3.56347,0.0144608,1.17415,1,SEQREDUCE_ROWBALANCE,0.0045024,3.77114
dwt_209.mtx,209,209,1743,0.0399029,8.33971,2.25299,128,0.0150048,0.0047904,3.13226,0.0060608,2.47571,0.0073568,2.03958,0.0085536,1.75421,0.0046016,3.26078,0.01032,1.45395,5,ROWCACHING_ROWBALANCE,0.0046016,3.26078
usroads.mtx,129164,129164,330870,1.98324e-05,2.56163,0.783994,128,0.173866,0.215898,0.805315,1.91248,0.0909109,2.27981,0.0762632,0.818026,0.212543,0.228637,0.760445,0.1712,1.01557,6,ROWCACHING_NNZBALANCE,0.1712,1.01557
lesmis.mtx,77,77,508,0.0856806,6.5974,6.00056,128,0.014672,0.0048608,3.01843,0.0043392,3.38127,0.0048704,3.01248,0.0055744,2.63203,0.0058816,2.49456,0.0101152,1.45049,2,PARREDUCE_ROWBALANCE,0.0043392,3.38127
mark3jac060.mtx,27449,27449,170695,0.000226552,6.21862,4.34613,128,0.0510816,0.058848,0.868026,0.377987,0.135141,0.654224,0.0780797,0.231581,0.220578,0.0556832,0.917361,0.0402496,1.26912,6,ROWCACHING_NNZBALANCE,0.0402496,1.26912
onetone2.mtx,36057,36057,227628,0.000175084,6.313,5.03336,128,0.062928,0.071536,0.879669,0.47304,0.133029,0.874736,0.0719394,0.313395,0.200794,0.0697024,0.90281,0.0663264,0.948763,0,CuSparse,0.062928,1
ex37.mtx,3565,3565,67591,0.00531826,18.9596,20.3233,128,0.0200448,0.0150144,1.33504,0.0522176,0.383871,0.144163,0.139042,0.0577792,0.346921,0.0146912,1.36441,0.0174368,1.14957,5,ROWCACHING_ROWBALANCE,0.0146912,1.36441
relat8.mtx,345688,12347,1334038,0.000312552,3.85908,0.717075,128,0.283648,0.443677,0.639312,4.96389,0.0571423,6.96142,0.0407457,2.41416,0.117493,0.588989,0.481585,0.331955,0.854477,0,CuSparse,0.283648,1
bcsstm04.mtx,132,132,132,0.00757576,1,0,128,0.0180768,0.0033504,5.39542,0.00448,4.035,0.0046592,3.87981,0.0066496,2.71848,0.0042144,4.28929,0.0191168,0.945598,1,SEQREDUCE_ROWBALANCE,0.0033504,5.39542
ecl32.mtx,51993,51993,380415,0.000140724,7.31666,3.35043,128,0.100176,0.10807,0.926951,0.705274,0.142038,1.35589,0.0738822,0.490797,0.204109,0.101219,0.989694,0.109181,0.917524,0,CuSparse,0.100176,1
oscil_dcop_52.mtx,430,430,1544,0.00835046,3.5907,1.44831,128,0.0168,0.0045664,3.67905,0.0079872,2.10337,0.0101024,1.66297,0.0086688,1.93798,0.0048256,3.48143,0.014464,1.1615,1,SEQREDUCE_ROWBALANCE,0.0045664,3.67905
mcfe.mtx,765,765,24382,0.0416626,31.8719,16.9113,128,0.0171232,0.0084672,2.0223,0.0167648,1.02138,0.0436384,0.392388,0.0218816,0.782539,0.0086688,1.97527,0.0128832,1.32911,1,SEQREDUCE_ROWBALANCE,0.0084672,2.0223
circuit_1.mtx,2624,2624,35823,0.00520277,13.6521,72.8662,128,0.018656,0.134019,0.139204,0.0569664,0.327491,0.0934656,0.199603,0.0372672,0.500601,0.153706,0.121375,0.0142592,1.30835,6,ROWCACHING_NNZBALANCE,0.0142592,1.30835
n4c5-b8.mtx,1895,3635,17055,0.00247593,9,0,128,0.0180704,0.0064192,2.81505,0.0237856,0.75972,0.0492096,0.367213,0.0216992,0.832768,0.0079136,2.28346,0.0142304,1.26984,1,SEQREDUCE_ROWBALANCE,0.0064192,2.81505
rajat14.mtx,180,180,1503,0.0463889,8.35,15.3172,128,0.0150272,0.0113376,1.32543,0.006752,2.22559,0.0073792,2.03643,0.007248,2.07329,0.0121664,1.23514,0.0114464,1.31283,2,PARREDUCE_ROWBALANCE,0.006752,2.22559
Roget.mtx,1022,1022,5075,0.00485886,4.96575,3.62123,128,0.0180672,0.0050976,3.54426,0.0139904,1.2914,0.0219616,0.822672,0.0113952,1.58551,0.0058784,3.07349,0.0141568,1.27622,1,SEQREDUCE_ROWBALANCE,0.0050976,3.54426
gas11.mtx,459,862,2166,0.00547442,4.71895,1.39306,128,0.016832,0.0046752,3.60027,0.008416,2,0.0112384,1.49772,0.0092448,1.8207,0.0048896,3.44241,0.0139072,1.21031,1,SEQREDUCE_ROWBALANCE,0.0046752,3.60027
xingo3012.mtx,20944,20944,74386,0.000169579,3.55166,2.68641,128,0.029888,0.0251776,1.18709,0.212835,0.140428,0.378813,0.0788991,0.131251,0.227716,0.0410912,0.727358,0.022992,1.29993,6,ROWCACHING_NNZBALANCE,0.022992,1.29993
thermomech_dM.mtx,204316,204316,1423116,3.40907e-05,6.96527,0.714798,128,0.452627,0.500957,0.903525,3.21319,0.140865,5.41765,0.0835468,2.04755,0.221058,0.39887,1.13477,0.474419,0.954066,5,ROWCACHING_ROWBALANCE,0.39887,1.13477
rbsb480.mtx,480,480,17088,0.0741667,35.6,0.489898,128,0.0168064,0.0067872,2.47619,0.012976,1.29519,0.0206432,0.814137,0.0175456,0.95787,0.007376,2.27852,0.0192672,0.87228,1,SEQREDUCE_ROWBALANCE,0.0067872,2.47619
stufe-10.mtx,24010,24010,92828,0.000161025,3.86622,0.341138,128,0.0373664,0.036864,1.01363,0.280522,0.133203,0.44817,0.0833756,0.152426,0.245145,0.0461536,0.80961,0.0219872,1.69946,6,ROWCACHING_NNZBALANCE,0.0219872,1.69946
ted_AB.mtx,10605,10605,522387,0.00464484,49.2586,49.256,128,0.147808,0.0071136,20.7782,0.0742752,1.99,4.65925,0.0317236,2.53371,0.0583366,0.0054176,27.2829,0.195165,0.75735,5,ROWCACHING_ROWBALANCE,0.0054176,27.2829
ss1.mtx,205282,205282,845089,2.0054e-05,4.11672,2.9524,128,0.270787,0.390979,0.692587,3.14987,0.0859678,4.24524,0.0637861,1.57095,0.172371,0.366323,0.739203,0.303539,0.892099,0,CuSparse,0.270787,1
fpga_dcop_15.mtx,1220,1220,5892,0.00395861,4.82951,4.01275,128,0.0196288,0.0058784,3.33914,0.0161824,1.21297,0.0253216,0.77518,0.0134688,1.45735,0.0073888,2.65656,0.0193568,1.01405,1,SEQREDUCE_ROWBALANCE,0.0058784,3.33914
semeion_10NN.mtx,1593,1593,22226,0.0087585,13.9523,4.0702,128,0.0176768,0.0072064,2.45293,0.02208,0.80058,0.0522112,0.338563,0.0240928,0.733696,0.0079392,2.22652,0.0137344,1.28705,1,SEQREDUCE_ROWBALANCE,0.0072064,2.45293
ch5-5-b1.mtx,200,25,400,0.08,2,0,128,0.0150976,0.0036576,4.12773,0.0053568,2.8184,0.0057344,2.63281,0.0070656,2.13678,0.0041792,3.61256,0.0096576,1.56329,1,SEQREDUCE_ROWBALANCE,0.0036576,4.12773
mycielskian18.mtx,196607,196607,300933832,0.00778526,1530.64,2817.07,128,39.9169,49.7771,0.801912,77.2955,0.516419,91.7193,0.435207,239.91,0.166383,35.8964,1.112,59.287,0.673282,5,ROWCACHING_ROWBALANCE,35.8964,1.112
Franz4.mtx,6784,5252,46528,0.00130588,6.85849,0.512824,128,0.0203264,0.0121952,1.66675,0.0721952,0.281548,0.156006,0.130292,0.0561952,0.361711,0.015536,1.30834,0.0177472,1.14533,1,SEQREDUCE_ROWBALANCE,0.0121952,1.66675
bcspwr01.mtx,39,39,131,0.0861275,3.35897,0.999671,128,0.0145632,0.003856,3.77676,0.0041824,3.48202,0.004432,3.28592,0.0054336,2.68021,0.0041984,3.46875,0.0097248,1.49753,1,SEQREDUCE_ROWBALANCE,0.003856,3.77676
TF11.mtx,216,236,1607,0.0315246,7.43982,2.8327,128,0.0152352,0.0046784,3.2565,0.005968,2.55282,0.0073216,2.08086,0.0090848,1.677,0.0046944,3.2454,0.0106144,1.43533,1,SEQREDUCE_ROWBALANCE,0.0046784,3.2565
mark3jac080sc.mtx,36609,36609,227955,0.000170088,6.22675,4.34784,128,0.0629472,0.0763168,0.824814,0.492387,0.127841,0.892416,0.0705357,0.318371,0.197716,0.072112,0.872909,0.0652416,0.964832,0,CuSparse,0.0629472,1
plsk1919.mtx,1919,1919,4831,0.00131186,2.51746,2.41661,128,0.0174816,0.0049472,3.53364,0.0209088,0.836088,0.03272,0.534279,0.0136032,1.28511,0.0065088,2.68584,0.0135552,1.28966,1,SEQREDUCE_ROWBALANCE,0.0049472,3.53364
west0479.mtx,479,479,1910,0.00832458,3.98747,2.74068,128,0.0163712,0.004768,3.43356,0.0085152,1.92259,0.0110592,1.48032,0.0090496,1.80905,0.0050528,3.24003,0.0122592,1.33542,1,SEQREDUCE_ROWBALANCE,0.004768,3.43356
PFlow_742.mtx,742793,742793,37138461,6.73113e-05,49.9984,19.9546,128,4.32345,4.56117,0.947881,18.8456,0.229414,53.1691,0.0813151,32.5781,0.13271,2.69594,1.60369,5.39967,0.800687,5,ROWCACHING_ROWBALANCE,2.69594,1.60369
adder_dcop_44.mtx,1813,1813,11245,0.00342108,6.20243,30.7772,128,0.0184544,0.0687072,0.268595,0.0339712,0.543237,0.040512,0.455529,0.0177664,1.03872,0.0818048,0.225591,0.0142592,1.29421,6,ROWCACHING_NNZBALANCE,0.0142592,1.29421
raefsky2.mtx,3242,3242,294276,0.0279981,90.7699,21.1924,128,0.0416864,0.0360032,1.15785,0.102141,0.408127,0.220822,0.188778,0.190122,0.219262,0.025872,1.61126,0.0420384,0.991627,5,ROWCACHING_ROWBALANCE,0.025872,1.61126
c-52.mtx,23948,23948,202716,0.000353468,8.46484,16.0429,128,0.0483264,0.159504,0.302979,0.30312,0.15943,0.635971,0.0759883,0.226282,0.213568,0.156086,0.309613,0.0338848,1.4262,6,ROWCACHING_NNZBALANCE,0.0338848,1.4262
CAG_mat364.mtx,364,364,13585,0.102531,37.3214,18.936,128,0.017008,0.0081632,2.0835,0.0110688,1.53657,0.0166624,1.02074,0.0156416,1.08736,0.008176,2.08024,0.017904,0.949955,1,SEQREDUCE_ROWBALANCE,0.0081632,2.0835
ibm32.mtx,32,32,126,0.123047,3.9375,1.36788,128,0.0143648,0.0038208,3.75963,0.0040352,3.55987,0.0043104,3.33259,0.0053536,2.6832,0.004176,3.43985,0.0088768,1.61824,1,SEQREDUCE_ROWBALANCE,0.0038208,3.75963
TSOPF_RS_b39_c30.mtx,60098,60098,1079986,0.000299019,17.9704,14.0001,128,0.168563,0.168637,0.999564,1.00061,0.168461,2.74775,0.0613459,1.05555,0.159692,0.12112,1.3917,0.189536,0.889347,5,ROWCACHING_ROWBALANCE,0.12112,1.3917
Trec12.mtx,551,2726,151219,0.100677,274.445,106.2,128,0.0291616,0.0325024,0.897214,0.0511744,0.569847,0.0567552,0.513814,0.0935328,0.311779,0.029744,0.98042,0.0822976,0.354343,0,CuSparse,0.0291616,1
lhr04c.mtx,4101,4101,82682,0.00491622,20.1614,25.7634,128,0.023136,0.015856,1.45913,0.0606912,0.381209,0.173482,0.133363,0.0688192,0.336185,0.0157632,1.46772,0.0220672,1.04843,5,ROWCACHING_ROWBALANCE,0.0157632,1.46772
tols1090.mtx,1090,1090,3546,0.0029846,3.25321,11.248,128,0.0196032,0.0085824,2.28412,0.014512,1.35083,0.0206976,0.947124,0.0119488,1.6406,0.009584,2.04541,0.0191392,1.02424,1,SEQREDUCE_ROWBALANCE,0.0085824,2.28412
gre_512.mtx,512,512,2192,0.00836182,4.28125,0.706416,128,0.0160224,0.0041056,3.90257,0.0086048,1.86203,0.0117088,1.36841,0.0088896,1.80238,0.0049312,3.24919,0.0118976,1.34669,1,SEQREDUCE_ROWBALANCE,0.0041056,3.90257
minnesota.mtx,2642,2642,6606,0.000946396,2.50038,0.748577,128,0.0187808,0.005712,3.28796,0.0291328,0.644662,0.044096,0.425907,0.0177152,1.06015,0.0086368,2.17451,0.0144576,1.29903,1,SEQREDUCE_ROWBALANCE,0.005712,3.28796
mk12-b3.mtx,51975,13860,207900,0.0002886,4,0,128,0.0623168,0.0720032,0.865473,0.564858,0.110323,1.01831,0.0611965,0.339728,0.183431,0.0953984,0.653227,0.0454624,1.37073,6,ROWCACHING_NNZBALANCE,0.0454624,1.37073
can_73.mtx,73,73,377,0.070745,5.16438,2.16456,128,0.0143648,0.0041728,3.44248,0.0042272,3.39818,0.004768,3.01275,0.006144,2.33802,0.0044288,3.2435,0.0094688,1.51707,1,SEQREDUCE_ROWBALANCE,0.0041728,3.44248
bcsstm05.mtx,153,153,153,0.00653595,1,0,128,0.0185696,0.0035136,5.28506,0.0050304,3.69148,0.0047776,3.88681,0.0067872,2.73597,0.0043008,4.31771,0.0195968,0.947583,1,SEQREDUCE_ROWBALANCE,0.0035136,5.28506
nlpkkt80.mtx,1062400,1062400,28704672,2.54318e-05,27.0187,3.73995,128,3.49435,3.95686,0.883112,20.6607,0.16913,76.2514,0.0458268,29.3123,0.119211,2.39554,1.45869,5.325,0.656217,5,ROWCACHING_ROWBALANCE,2.39554,1.45869
fs_541_2.mtx,541,541,4285,0.0146405,7.92052,1.85897,128,0.0166944,0.0048544,3.43902,0.0095072,1.75597,0.01488,1.12194,0.0099968,1.66997,0.0050848,3.2832,0.0129536,1.28878,1,SEQREDUCE_ROWBALANCE,0.0048544,3.43902
lhr11c.mtx,10964,10964,233741,0.00194445,21.319,26.1844,128,0.0368224,0.0330304,1.1148,0.157581,0.233673,0.509046,0.072336,0.191997,0.191787,0.031872,1.15532,0.0370496,0.993868,5,ROWCACHING_ROWBALANCE,0.031872,1.15532
mk9-b3.mtx,945,1260,3780,0.0031746,4,0,128,0.0164512,0.0043008,3.82515,0.0130592,1.25974,0.0192096,0.856405,0.0107936,1.52416,0.005872,2.80163,0.013152,1.25085,1,SEQREDUCE_ROWBALANCE,0.0043008,3.82515
fe_body.mtx,45087,45087,327468,0.000161089,7.26302,2.38595,128,0.0790016,0.0921152,0.857639,0.603482,0.13091,1.16478,0.0678251,0.422035,0.187192,0.0854272,0.924783,0.073328,1.07737,6,ROWCACHING_NNZBALANCE,0.073328,1.07737
barth5.mtx,15606,15606,107362,0.000440826,6.87953,0.573415,128,0.028,0.0229792,1.21849,0.16,0.175,0.366579,0.0763819,0.129878,0.215586,0.0311488,0.898911,0.0204352,1.37018,6,ROWCACHING_NNZBALANCE,0.0204352,1.37018
shar_te2-b2.mtx,200200,17160,600600,0.000174825,3,0,128,0.17921,0.327293,0.547551,2.83591,0.063193,3.67995,0.0486989,1.26663,0.141485,0.352016,0.509095,0.188237,0.952043,0,CuSparse,0.17921,1
yeast.mtx,2361,2361,13828,0.00248066,5.85684,7.9537,128,0.0190976,0.0083488,2.28747,0.0282176,0.676798,0.0507744,0.376127,0.0205376,0.929885,0.0107776,1.77197,0.0155648,1.22697,1,SEQREDUCE_ROWBALANCE,0.0083488,2.28747
degreen.mtx,1200611,1200611,38259877,2.65423e-05,31.867,11.4536,128,6.05487,6.31116,0.959392,26.6339,0.227337,99.8633,0.0606316,37.6427,0.160851,4.41262,1.37217,8.25594,0.733396,5,ROWCACHING_ROWBALANCE,4.41262,1.37217
GL6_D_7.mtx,636,470,5378,0.0179914,8.45597,2.81275,128,0.0171904,0.005024,3.42166,0.010512,1.63531,0.0173632,0.990048,0.0106208,1.61856,0.0053024,3.242,0.0128,1.343,1,SEQREDUCE_ROWBALANCE,0.005024,3.42166
c8_mat11_I.mtx,4562,5761,2462970,0.0937143,539.888,427.661,128,0.239382,0.298102,0.803021,0.658778,0.363374,0.731901,0.327069,1.44755,0.165371,0.206186,1.161,0.387562,0.617663,5,ROWCACHING_ROWBALANCE,0.206186,1.161
fv3.mtx,9801,9801,87025,0.000905948,8.8792,0.593251,128,0.0237568,0.016416,1.44717,0.105523,0.225133,0.258598,0.0918676,0.0917888,0.25882,0.0207232,1.14639,0.0184672,1.28643,1,SEQREDUCE_ROWBALANCE,0.016416,1.44717
s3rmt3m3.mtx,5357,5357,207695,0.0072374,38.7708,7.0577,128,0.0310912,0.0265952,1.16905,0.101178,0.307293,0.243222,0.12783,0.154858,0.200773,0.021664,1.43516,0.02848,1.09169,5,ROWCACHING_ROWBALANCE,0.021664,1.43516
TF19.mtx,241029,317955,4370721,5.70319e-05,18.1336,9.8134,128,0.840208,0.882925,0.951619,4.33338,0.193892,11.8054,0.0711712,4.64839,0.180752,0.607728,1.38254,1.04089,0.807199,5,ROWCACHING_ROWBALANCE,0.607728,1.38254
pores_3.mtx,532,532,3474,0.0122746,6.53008,2.01709,128,0.0151936,0.0042336,3.58881,0.0090784,1.6736,0.013632,1.11455,0.0089152,1.70424,0.0048928,3.1053,0.011024,1.37823,1,SEQREDUCE_ROWBALANCE,0.0042336,3.58881
lpi_cplex2.mtx,224,378,1215,0.0143495,5.42411,11.9715,128,0.0157888,0.0094368,1.67311,0.007008,2.25297,0.0068864,2.29275,0.0098208,1.60769,0.0103136,1.53087,0.0135424,1.16588,3,SEQREDUCE_NNZBALANCE,0.0068864,2.29275
adder_dcop_22.mtx,1813,1813,11246,0.00342139,6.20298,30.7771,128,0.0181184,0.0688288,0.263239,0.034,0.532894,0.0405024,0.447341,0.01776,1.02018,0.0816192,0.221987,0.0140576,1.28887,6,ROWCACHING_NNZBALANCE,0.0140576,1.28887
bcsstk35.mtx,30237,30237,1450163,0.00158613,47.9599,14.2328,128,0.176122,0.182768,0.963635,0.686278,0.256633,1.78701,0.0985567,1.10966,0.158716,0.121654,1.44772,0.188605,0.933813,5,ROWCACHING_ROWBALANCE,0.121654,1.44772
cz10228.mtx,10228,10228,102876,0.000983406,10.0583,7.16011,128,0.0243424,0.0189056,1.28758,0.115082,0.211523,0.289686,0.0840302,0.104426,0.233108,0.0218336,1.11491,0.0193536,1.25777,1,SEQREDUCE_ROWBALANCE,0.0189056,1.28758
b2_ss.mtx,1089,1089,4228,0.00356516,3.88246,2.19628,128,0.01672,0.004784,3.49498,0.014432,1.15854,0.0216288,0.773043,0.0112,1.49286,0.0058848,2.84122,0.0129952,1.28663,1,SEQREDUCE_ROWBALANCE,0.004784,3.49498
jagmesh5.mtx,1180,1180,7750,0.00556593,6.5678,0.844518,128,0.0157408,0.0049888,3.15523,0.015856,0.992735,0.0274368,0.573711,0.0137152,1.14769,0.005712,2.75574,0.0109504,1.43746,1,SEQREDUCE_ROWBALANCE,0.0049888,3.15523
jan99jac060.mtx,20614,20614,127182,0.000299296,6.16969,6.47196,128,0.0341568,0.0308064,1.10876,0.218838,0.156082,0.463837,0.0736397,0.159133,0.214643,0.0428992,0.796211,0.0281504,1.21337,6,ROWCACHING_NNZBALANCE,0.0281504,1.21337
can_187.mtx,187,187,1491,0.0426378,7.97326,1.42714,128,0.0150464,0.0042048,3.57839,0.0056896,2.64454,0.0068192,2.20648,0.0077152,1.95023,0.0044768,3.36097,0.0102368,1.46983,1,SEQREDUCE_ROWBALANCE,0.0042048,3.57839
rgg_n_2_19_s0.mtx,524288,524288,6539532,2.37907e-05,12.4732,3.54324,128,1.07652,1.33781,0.804691,8.57436,0.125552,20.2376,0.0531943,7.66227,0.140497,1.04521,1.02996,1.42783,0.753958,5,ROWCACHING_ROWBALANCE,1.04521,1.02996
GD98_b.mtx,121,121,207,0.0141384,1.71074,1.21586,128,0.0173216,0.0042144,4.1101,0.0044736,3.87196,0.0047712,3.63045,0.0065824,2.6315,0.0044736,3.87196,0.0134464,1.2882,1,SEQREDUCE_ROWBALANCE,0.0042144,4.1101
CO.mtx,221119,221119,7666057,0.000156791,34.6694,7.03205,128,1.09352,1.08267,1.01003,5.044,0.216796,11.3353,0.0964707,7.12373,0.153504,0.753366,1.45151,1.36294,0.802326,5,ROWCACHING_ROWBALANCE,0.753366,1.45151
12month1.mtx,12471,872622,22624727,0.00207901,1814.19,4554.4,128,4.53022,10.9116,0.415174,6.87131,0.659294,9.19103,0.492895,15.4281,0.293635,12.1989,0.371364,5.18516,0.873688,0,CuSparse,4.53022,1
G48.mtx,3000,3000,12000,0.00133333,4,0,128,0.0183712,0.0061504,2.98699,0.0330656,0.555599,0.0564,0.325731,0.0215424,0.852793,0.008992,2.04306,0.0127968,1.43561,1,SEQREDUCE_ROWBALANCE,0.0061504,2.98699
plskz362.mtx,362,362,880,0.0067153,2.43094,2.35917,128,0.01624,0.0042432,3.8273,0.0065824,2.46719,0.0082688,1.96401,0.0072096,2.25255,0.0043168,3.76205,0.011872,1.36792,1,SEQREDUCE_ROWBALANCE,0.0042432,3.8273
scfxm1-2r.mtx,37980,65943,221388,8.83956e-05,5.82907,5.60486,128,0.0763648,0.0838752,0.910457,0.536,0.142472,0.895478,0.0852782,0.323507,0.236053,0.0773184,0.987667,0.07656,0.99745,0,CuSparse,0.0763648,1
p010.mtx,10090,19090,118000,0.000612611,11.6947,88.9846,128,0.0289984,0.0649504,0.44647,0.120451,0.240748,0.413904,0.0700607,0.110528,0.262362,0.0849312,0.341434,0.026384,1.09909,6,ROWCACHING_NNZBALANCE,0.026384,1.09909
barrier2-2.mtx,113076,113076,3805068,0.000297592,33.6505,24.9342,128,0.55799,1.06861,0.522163,2.50088,0.223117,5.54892,0.100558,3.51843,0.158591,1.1966,0.466314,0.744608,0.749375,0,CuSparse,0.55799,1
TF12.mtx,488,552,4231,0.0157067,8.67008,3.41342,128,0.01608,0.004752,3.38384,0.0089824,1.79017,0.0139456,1.15305,0.0094016,1.71035,0.005088,3.16038,0.0121152,1.32726,1,SEQREDUCE_ROWBALANCE,0.004752,3.38384
torsion1.mtx,40000,40000,197608,0.000123505,4.9402,0.41978,128,0.0686176,0.0754944,0.90891,0.544374,0.126049,0.861718,0.0796288,0.298154,0.230142,0.076128,0.901345,0.0608864,1.12698,6,ROWCACHING_NNZBALANCE,0.0608864,1.12698
lpi_forest6.mtx,66,131,246,0.0284525,3.72727,0.862439,128,0.0151456,0.0041344,3.66331,0.0042176,3.59105,0.0046816,3.23513,0.0056608,2.67552,0.0043552,3.47759,0.011472,1.32022,1,SEQREDUCE_ROWBALANCE,0.0041344,3.66331
t3dh_a.mtx,79171,79171,4352105,0.000694332,54.9709,14.5304,128,0.520179,0.53009,0.981304,2.09203,0.248649,5.4879,0.0947865,3.55486,0.146329,0.315434,1.64909,0.670592,0.775701,5,ROWCACHING_ROWBALANCE,0.315434,1.64909
